root,source_region,receiver_region,source_n,receiver_n,source_country_count,receiver_country_count,source_branch_count,receiver_branch_count,deepest_A_s,deepest_D,deepest_call,source_receiver_reliability_score,display_class
K,north_america,central_asia,1533,213,3,6,1222,153,7.197183098591549,-4.856516616999319,True,1.0,broad-root deferred
K,north_america,east_asia,1533,1660,3,7,1222,1164,0.9234939759036144,-0.25310863135899525,False,1.0,broad-root deferred
K,north_america,east_europe,1533,2176,3,10,1222,1531,0.7045036764705882,0.48764229841503953,False,1.0,broad-root deferred
K,north_america,north_africa,1533,108,3,6,1222,88,14.194444444444445,-5.789933559972419,True,1.0,broad-root deferred
K,north_america,north_europe,1533,2050,3,7,1222,1301,0.7478048780487805,0.09692400936089081,False,1.0,broad-root deferred
K,north_america,northeast_africa,1533,49,3,5,1222,32,31.285714285714285,-8.175169214005622,True,1.0,broad-root deferred
K,north_america,pacific_oceania,1533,79,3,5,1222,73,19.40506329113924,-6.079117436278194,True,1.0,broad-root deferred
K,north_america,south_america,1533,114,3,8,1222,99,13.447368421052632,-5.601542646358636,True,1.0,broad-root deferred
K,north_america,south_asia,1533,440,3,5,1222,309,3.484090909090909,-3.0637286752197292,True,1.0,broad-root deferred
K,north_america,southeast_asia,1533,237,3,9,1222,186,6.468354430379747,-4.154233908598736,True,1.0,broad-root deferred
K,north_america,west_asia,1533,2402,3,19,1222,1514,0.638218151540383,0.4374531822005208,False,1.0,broad-root deferred
K,north_america,west_europe,1533,4935,3,21,1222,3483,0.3106382978723404,2.214915312931068,False,1.0,broad-root deferred
K,north_europe,americas_indigenous_relevant,2050,237,7,10,1301,188,8.649789029535865,-4.461755929111436,True,1.0,broad-root deferred
K,north_europe,balkan,2050,626,7,10,1301,418,3.2747603833865813,-2.672964482315965,True,1.0,broad-root deferred
K,north_europe,caribbean,2050,91,7,9,1301,82,22.52747252747253,-5.940406555831389,True,1.0,broad-root deferred
K,north_europe,central_asia,2050,213,7,6,1301,153,9.624413145539906,-4.953440626360209,True,1.0,broad-root deferred
K,north_europe,east_asia,2050,1660,7,7,1301,1164,1.2349397590361446,-0.35003264071988605,True,1.0,broad-root deferred
K,north_europe,east_europe,2050,2176,7,10,1301,1531,0.9420955882352942,0.3907182890541492,False,1.0,broad-root deferred
K,north_europe,north_africa,2050,108,7,6,1301,88,18.98148148148148,-5.886857569333309,True,1.0,broad-root deferred
K,north_europe,north_america,2050,1533,7,3,1301,1222,1.3372472276581866,-0.09692400936089035,True,1.0,broad-root deferred
K,north_europe,northeast_africa,2050,49,7,5,1301,32,41.83673469387755,-8.272093223366513,True,1.0,broad-root deferred
K,north_europe,pacific_oceania,2050,79,7,5,1301,73,25.949367088607595,-6.176041445639085,True,1.0,broad-root deferred
K,north_europe,south_america,2050,114,7,8,1301,99,17.982456140350877,-5.698466655719527,True,1.0,broad-root deferred
K,north_europe,south_asia,2050,440,7,5,1301,309,4.659090909090909,-3.16065268458062,True,1.0,broad-root deferred
K,north_europe,southeast_asia,2050,237,7,9,1301,186,8.649789029535865,-4.2511579179596275,True,1.0,broad-root deferred
K,north_europe,west_asia,2050,2402,7,19,1301,1514,0.8534554537885096,0.34052917283963,False,1.0,broad-root deferred
K,north_europe,west_europe,2050,4935,7,21,1301,3483,0.4154002026342452,2.1179913035701774,False,1.0,broad-root deferred
K,northeast_africa,americas_indigenous_relevant,49,237,5,10,32,188,0.2067510548523206,3.810337294255077,False,1.0,broad-root deferred
K,northeast_africa,balkan,49,626,5,10,32,418,0.0782747603833865,5.599128741050549,False,1.0,broad-root deferred
K,northeast_africa,caribbean,49,91,5,9,32,82,0.5384615384615384,2.3316866675351244,False,1.0,broad-root deferred
K,northeast_africa,central_asia,49,213,5,6,32,153,0.2300469483568075,3.3186525970063045,False,1.0,broad-root deferred
K,northeast_africa,east_asia,49,1660,5,7,32,1164,0.0295180722891566,7.922060582646628,False,1.0,broad-root deferred
K,northeast_africa,east_europe,49,2176,5,10,32,1531,0.0225183823529411,8.662811512420662,False,1.0,broad-root deferred
K,northeast_africa,north_africa,49,108,5,6,32,88,0.4537037037037037,2.3852356540332043,False,1.0,broad-root deferred
K,northeast_africa,north_america,49,1533,5,3,32,1222,0.0319634703196347,8.175169214005622,False,1.0,broad-root deferred
K,northeast_africa,north_europe,49,2050,5,7,32,1301,0.0239024390243902,8.272093223366513,False,1.0,broad-root deferred
K,northeast_africa,pacific_oceania,49,79,5,5,32,73,0.620253164556962,2.0960517777274283,False,1.0,broad-root deferred
K,northeast_africa,south_america,49,114,5,8,32,99,0.4298245614035088,2.5736265676469867,False,1.0,broad-root deferred
K,northeast_africa,south_asia,49,440,5,5,32,309,0.1113636363636363,5.111440538785894,False,1.0,broad-root deferred
K,northeast_africa,southeast_asia,49,237,5,9,32,186,0.2067510548523206,4.020935305406886,False,1.0,broad-root deferred
K,northeast_africa,west_asia,49,2402,5,19,32,1514,0.0203996669442131,8.612622396206142,False,1.0,broad-root deferred
K,northeast_africa,west_europe,49,4935,5,21,32,3483,0.0099290780141843,10.390084526936691,False,1.0,broad-root deferred
K,pacific_oceania,americas_indigenous_relevant,79,237,5,10,73,188,0.3333333333333333,1.7142855165276487,False,1.0,broad-root deferred
K,pacific_oceania,balkan,79,626,5,10,73,418,0.1261980830670926,3.5030769633231205,False,1.0,broad-root deferred
K,pacific_oceania,caribbean,79,91,5,9,73,82,0.8681318681318682,0.2356348898076963,False,1.0,broad-root deferred
K,pacific_oceania,central_asia,79,213,5,6,73,153,0.3708920187793427,1.2226008192788766,False,1.0,broad-root deferred
K,pacific_oceania,east_asia,79,1660,5,7,73,1164,0.0475903614457831,5.8260088049192,False,1.0,broad-root deferred
K,pacific_oceania,east_europe,79,2176,5,10,73,1531,0.0363051470588235,6.5667597346932345,False,1.0,broad-root deferred
K,pacific_oceania,north_africa,79,108,5,6,73,88,0.7314814814814815,0.28918387630577597,False,1.0,broad-root deferred
K,pacific_oceania,north_america,79,1533,5,3,73,1222,0.0515329419439008,6.079117436278194,False,1.0,broad-root deferred
K,pacific_oceania,north_europe,79,2050,5,7,73,1301,0.0385365853658536,6.176041445639085,False,1.0,broad-root deferred
K,pacific_oceania,northeast_africa,79,49,5,5,73,32,1.6122448979591837,-2.096051777727428,True,1.0,broad-root deferred
K,pacific_oceania,south_america,79,114,5,8,73,99,0.6929824561403509,0.47757478991955876,False,1.0,broad-root deferred
K,pacific_oceania,south_asia,79,440,5,5,73,309,0.1795454545454545,3.015388761058466,False,1.0,broad-root deferred
K,pacific_oceania,southeast_asia,79,237,5,9,73,186,0.3333333333333333,1.9248835276794585,False,1.0,broad-root deferred
K,pacific_oceania,west_asia,79,2402,5,19,73,1514,0.0328892589508742,6.516570618478715,False,1.0,broad-root deferred
K,pacific_oceania,west_europe,79,4935,5,21,73,3483,0.0160081053698075,8.294032749209263,False,1.0,broad-root deferred
K,south_america,americas_indigenous_relevant,114,237,8,10,99,188,0.4810126582278481,1.2367107266080895,False,1.0,broad-root deferred
K,south_america,balkan,114,626,8,10,99,418,0.182108626198083,3.0255021734035616,False,1.0,broad-root deferred
K,south_america,caribbean,114,91,8,9,99,82,1.2527472527472527,-0.24193990011186225,True,1.0,broad-root deferred
K,south_america,central_asia,114,213,8,6,99,153,0.5352112676056338,0.7450260293593176,False,1.0,broad-root deferred
K,south_america,east_asia,114,1660,8,7,99,1164,0.0686746987951807,5.348434014999641,False,1.0,broad-root deferred
K,south_america,east_europe,114,2176,8,10,99,1531,0.0523897058823529,6.089184944773676,False,1.0,broad-root deferred
K,south_america,north_africa,114,108,8,6,99,88,1.0555555555555556,-0.18839091361378266,True,1.0,broad-root deferred
K,south_america,north_america,114,1533,8,3,99,1222,0.0743639921722113,5.601542646358636,False,1.0,broad-root deferred
K,south_america,north_europe,114,2050,8,7,99,1301,0.0556097560975609,5.698466655719527,False,1.0,broad-root deferred
K,south_america,northeast_africa,114,49,8,5,99,32,2.326530612244898,-2.5736265676469867,True,1.0,broad-root deferred
K,south_america,pacific_oceania,114,79,8,5,99,73,1.4430379746835442,-0.47757478991955904,True,1.0,broad-root deferred
K,south_america,south_asia,114,440,8,5,99,309,0.2590909090909091,2.5378139711389065,False,1.0,broad-root deferred
K,south_america,southeast_asia,114,237,8,9,99,186,0.4810126582278481,1.4473087377598997,False,1.0,broad-root deferred
K,south_america,west_asia,114,2402,8,19,99,1514,0.0474604496253122,6.038995828559157,False,1.0,broad-root deferred
K,south_america,west_europe,114,4935,8,21,99,3483,0.0231003039513677,7.816457959289704,False,1.0,broad-root deferred
K,south_asia,americas_indigenous_relevant,440,237,5,10,309,188,1.8565400843881856,-1.3011032445308173,True,1.0,broad-root deferred
K,south_asia,balkan,440,626,5,10,309,418,0.7028753993610224,0.4876882022646549,False,1.0,broad-root deferred
K,south_asia,caribbean,440,91,5,9,309,82,4.835164835164835,-2.7797538712507692,True,1.0,broad-root deferred
K,south_asia,central_asia,440,213,5,6,309,153,2.0657276995305165,-1.7927879417795891,True,1.0,broad-root deferred
K,south_asia,east_asia,440,1660,5,7,309,1164,0.2650602409638554,2.8106200438607343,False,1.0,broad-root deferred
K,south_asia,east_europe,440,2176,5,10,309,1531,0.2022058823529411,3.551370973634769,False,1.0,broad-root deferred
K,south_asia,north_africa,440,108,5,6,309,88,4.074074074074074,-2.72620488475269,True,1.0,broad-root deferred
K,south_asia,north_america,440,1533,5,3,309,1222,0.2870189171559034,3.0637286752197292,False,1.0,broad-root deferred
K,south_asia,north_europe,440,2050,5,7,309,1301,0.2146341463414634,3.16065268458062,False,1.0,broad-root deferred
K,south_asia,northeast_africa,440,49,5,5,309,32,8.979591836734693,-5.111440538785894,True,1.0,broad-root deferred
K,south_asia,pacific_oceania,440,79,5,5,309,73,5.569620253164557,-3.015388761058466,True,1.0,broad-root deferred
K,south_asia,south_america,440,114,5,8,309,99,3.8596491228070176,-2.5378139711389065,True,1.0,broad-root deferred
K,south_asia,southeast_asia,440,237,5,9,309,186,1.8565400843881856,-1.090505233379007,True,1.0,broad-root deferred
K,south_asia,west_asia,440,2402,5,19,309,1514,0.183180682764363,3.5011818574202502,False,1.0,broad-root deferred
K,south_asia,west_europe,440,4935,5,21,309,3483,0.0891590678824721,5.278643988150797,False,1.0,broad-root deferred
K,southeast_asia,americas_indigenous_relevant,237,237,9,10,186,188,1.0,-0.21059801115180987,False,1.0,broad-root deferred
K,southeast_asia,balkan,237,626,9,10,186,418,0.3785942492012779,1.5781934356436622,False,1.0,broad-root deferred
K,southeast_asia,caribbean,237,91,9,9,186,82,2.6043956043956045,-1.689248637871762,True,1.0,broad-root deferred
K,southeast_asia,central_asia,237,213,9,6,186,153,1.1126760563380282,-0.7022827084005818,True,1.0,broad-root deferred
K,southeast_asia,east_asia,237,1660,9,7,186,1164,0.1427710843373494,3.901125277239741,False,1.0,broad-root deferred
K,southeast_asia,east_europe,237,2176,9,10,186,1531,0.1089154411764705,4.641876207013777,False,1.0,broad-root deferred
K,southeast_asia,north_africa,237,108,9,6,186,88,2.1944444444444446,-1.6356996513736823,True,1.0,broad-root deferred
K,southeast_asia,north_america,237,1533,9,3,186,1222,0.1545988258317025,4.154233908598736,False,1.0,broad-root deferred
K,southeast_asia,north_europe,237,2050,9,7,186,1301,0.1156097560975609,4.2511579179596275,False,1.0,broad-root deferred
K,southeast_asia,northeast_africa,237,49,9,5,186,32,4.836734693877551,-4.020935305406887,True,1.0,broad-root deferred
K,southeast_asia,pacific_oceania,237,79,9,5,186,73,3.0,-1.9248835276794585,True,1.0,broad-root deferred
K,southeast_asia,south_america,237,114,9,8,186,99,2.0789473684210527,-1.4473087377598994,True,1.0,broad-root deferred
K,southeast_asia,south_asia,237,440,9,5,186,309,0.5386363636363637,1.0905052333790068,False,1.0,broad-root deferred
K,southeast_asia,west_asia,237,2402,9,19,186,1514,0.0986677768526228,4.591687090799257,False,1.0,broad-root deferred
K,southeast_asia,west_europe,237,4935,9,21,186,3483,0.0480243161094224,6.3691492215298044,False,1.0,broad-root deferred
K,west_asia,americas_indigenous_relevant,2402,237,19,10,1514,188,10.135021097046414,-4.802285101951069,True,1.0,broad-root deferred
K,west_asia,balkan,2402,626,19,10,1514,418,3.8370607028754,-3.0134936551555955,True,1.0,broad-root deferred
K,west_asia,caribbean,2402,91,19,9,1514,82,26.395604395604398,-6.280935728671019,True,1.0,broad-root deferred
K,west_asia,central_asia,2402,213,19,6,1514,153,11.27699530516432,-5.293969799199839,True,1.0,broad-root deferred
K,west_asia,east_asia,2402,1660,19,7,1514,1164,1.4469879518072288,-0.6905618135595161,True,1.0,broad-root deferred
K,west_asia,east_europe,2402,2176,19,10,1514,1531,1.103860294117647,0.05018911621451894,False,1.0,broad-root deferred
K,west_asia,north_africa,2402,108,19,6,1514,88,22.24074074074074,-6.22738674217294,True,1.0,broad-root deferred
K,west_asia,north_america,2402,1533,19,3,1514,1222,1.5668623613829094,-0.4374531822005208,True,1.0,broad-root deferred
K,west_asia,north_europe,2402,2050,19,7,1514,1301,1.1717073170731709,-0.34052917283963025,True,1.0,broad-root deferred
K,west_asia,northeast_africa,2402,49,19,5,1514,32,49.02040816326531,-8.612622396206142,True,1.0,broad-root deferred
K,west_asia,pacific_oceania,2402,79,19,5,1514,73,30.40506329113924,-6.516570618478716,True,1.0,broad-root deferred
K,west_asia,south_america,2402,114,19,8,1514,99,21.07017543859649,-6.038995828559157,True,1.0,broad-root deferred
K,west_asia,south_asia,2402,440,19,5,1514,309,5.459090909090909,-3.5011818574202502,True,1.0,broad-root deferred
K,west_asia,southeast_asia,2402,237,19,9,1514,186,10.135021097046414,-4.591687090799257,True,1.0,broad-root deferred
K,west_asia,west_europe,2402,4935,19,21,1514,3483,0.4867274569402229,1.777462130730547,False,1.0,broad-root deferred
K,west_europe,americas_indigenous_relevant,4935,237,21,10,3483,188,20.82278481012658,-6.579747232681615,True,1.0,broad-root deferred
K,west_europe,balkan,4935,626,21,10,3483,418,7.883386581469648,-4.790955785886142,True,1.0,broad-root deferred
K,west_europe,caribbean,4935,91,21,9,3483,82,54.23076923076923,-8.058397859401566,True,1.0,broad-root deferred
K,west_europe,central_asia,4935,213,21,6,3483,153,23.169014084507044,-7.0714319299303865,True,1.0,broad-root deferred
K,west_europe,east_asia,4935,1660,21,7,3483,1164,2.9728915662650603,-2.468023944290063,True,1.0,broad-root deferred
K,west_europe,east_europe,4935,2176,21,10,3483,1531,2.267922794117647,-1.7272730145160282,True,1.0,broad-root deferred
K,west_europe,north_africa,4935,108,21,6,3483,88,45.69444444444444,-8.004848872903487,True,1.0,broad-root deferred
K,west_europe,north_america,4935,1533,21,3,3483,1222,3.219178082191781,-2.214915312931068,True,1.0,broad-root deferred
K,west_europe,north_europe,4935,2050,21,7,3483,1301,2.407317073170732,-2.117991303570178,True,1.0,broad-root deferred
K,west_europe,northeast_africa,4935,49,21,5,3483,32,100.71428571428572,-10.390084526936691,True,1.0,broad-root deferred
K,west_europe,pacific_oceania,4935,79,21,5,3483,73,62.46835443037975,-8.294032749209263,True,1.0,broad-root deferred
K,west_europe,south_america,4935,114,21,8,3483,99,43.28947368421053,-7.816457959289704,True,1.0,broad-root deferred
K,west_europe,south_asia,4935,440,21,5,3483,309,11.215909090909092,-5.278643988150797,True,1.0,broad-root deferred
K,west_europe,southeast_asia,4935,237,21,9,3483,186,20.82278481012658,-6.3691492215298044,True,1.0,broad-root deferred
K,west_europe,west_asia,4935,2402,21,19,3483,1514,2.0545378850957534,-1.777462130730547,True,1.0,broad-root deferred
L,south_asia,west_asia,92,375,4,19,69,238,0.24533333333333332,1.2296258138858096,False,0.06150552233617234,robust rejection
L,west_asia,south_asia,375,92,19,4,238,69,4.076086956521739,-1.2296258138858096,True,0.06150552233617234,robust compatible
L-M22,south_asia,west_asia,92,371,4,19,69,235,0.24797843665768193,1.2165578244666089,False,0.020047756987483505,robust rejection
L-M22,west_asia,south_asia,371,92,19,4,235,69,4.032608695652174,-1.2165578244666087,True,0.0200477569874835,robust compatible
L-M2481,south_asia,west_asia,89,282,4,18,66,174,0.31560283687943264,0.9733568666060048,False,0.022652610403246457,robust rejection
L-M2481,west_asia,south_asia,282,89,18,4,174,66,3.168539325842697,-0.9733568666060048,True,0.022652610403246457,robust compatible
L-M27,south_asia,west_asia,53,146,4,17,39,97,0.363013698630137,0.9545841550290411,False,0.050441196785298376,robust rejection
L-M27,west_asia,south_asia,146,53,17,4,97,39,2.7547169811320753,-0.9545841550290411,True,0.050441196785298376,robust compatible
N,balkan,east_asia,43,128,8,5,24,95,0.3359375,1.4689046445037877,False,0.08562125896719652,robust rejection
N,balkan,east_europe,43,264,8,9,24,185,0.16287878787878787,2.1221256822323804,False,0.2683526278337433,"stable rejection, scale-sensitive D"
N,balkan,north_europe,43,901,8,5,24,520,0.04772475027746948,3.109383855068245,False,0.3342368661044794,no-call or underpowered
N,balkan,west_asia,43,47,8,5,24,32,0.9148936170212766,0.42356763640723033,False,0.10142316552630515,robust rejection
N,balkan,west_europe,43,27,8,7,24,24,1.5925925925925926,0.1290459559733793,False,0.3417836563244175,fragile or scale-sensitive
N,east_asia,balkan,128,43,5,8,95,24,2.9767441860465116,-1.4689046445037877,True,0.12728792563386318,robust compatible
N,east_asia,east_europe,128,264,5,9,95,185,0.48484848484848486,0.653221037728593,False,0.2557337514874449,"stable rejection, scale-sensitive D"
N,east_asia,north_europe,128,901,5,5,95,520,0.14206437291897892,1.6404792105644572,False,0.34013650827669945,no-call or underpowered
