"lineage_root","source_mask","receiver_mask","source_terminal_count","receiver_terminal_count","source_country_count","receiver_country_count","source_branch_count","receiver_branch_count","deepest_source_adequacy_A_s","deepest_diversity_contrast_D","deepest_source_receiver_call","source_receiver_reliability_score","atlas_reliability_state","figure_source_file"
"R-P312","Balkans","Western Europe","62","3170","10","20","46","2200","0.019558","8.794980","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Caribbean","Americas Indigenous-relevant","67","105","7","8","59","93","0.638095","0.983266","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Caribbean","Balkans","67","62","7","10","59","46","1.080645","-1.005668","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Caribbean","Eastern Europe","67","219","7","9","59","157","0.305936","1.567084","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Caribbean","Northern Europe","67","266","7","5","59","186","0.251880","2.308714","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Caribbean","South America","67","61","7","5","59","56","1.098361","-0.136443","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Caribbean","West Asia","67","46","7","9","59","32","1.456522","-2.206417","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Caribbean","Western Europe","67","3170","7","20","59","2200","0.021136","7.789312","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Eastern Europe","Americas Indigenous-relevant","219","105","9","8","157","93","2.085714","-0.583818","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Eastern Europe","Balkans","219","62","9","10","157","46","3.532258","-2.572752","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Eastern Europe","Caribbean","219","67","9","7","157","59","3.268657","-1.567084","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Eastern Europe","Northern Europe","219","266","9","5","157","186","0.823308","0.741630","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Eastern Europe","South America","219","61","9","5","157","56","3.590164","-1.703527","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Eastern Europe","West Asia","219","46","9","9","157","32","4.760870","-3.773501","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Eastern Europe","Western Europe","219","3170","9","20","157","2200","0.069085","6.222228","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Northern Europe","Americas Indigenous-relevant","266","105","5","8","186","93","2.533333","-1.325448","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Northern Europe","Balkans","266","62","5","10","186","46","4.290323","-3.314383","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Northern Europe","Caribbean","266","67","5","7","186","59","3.970149","-2.308714","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Northern Europe","Eastern Europe","266","219","5","9","186","157","1.214612","-0.741630","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Northern Europe","South America","266","61","5","5","186","56","4.360656","-2.445157","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Northern Europe","West Asia","266","46","5","9","186","32","5.782609","-4.515131","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Northern Europe","Western Europe","266","3170","5","20","186","2200","0.083912","5.480598","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","South America","Americas Indigenous-relevant","61","105","5","8","56","93","0.580952","1.119709","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","South America","Balkans","61","62","5","10","56","46","0.983871","-0.869226","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","South America","Caribbean","61","67","5","7","56","59","0.910448","0.136443","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","South America","Eastern Europe","61","219","5","9","56","157","0.278539","1.703527","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","South America","Northern Europe","61","266","5","5","56","186","0.229323","2.445157","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","South America","West Asia","61","46","5","9","56","32","1.326087","-2.069974","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","South America","Western Europe","61","3170","5","20","56","2200","0.019243","7.925755","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","West Asia","Americas Indigenous-relevant","46","105","9","8","32","93","0.438095","3.189683","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","West Asia","Balkans","46","62","9","10","32","46","0.741935","1.200748","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","West Asia","Caribbean","46","67","9","7","32","59","0.686567","2.206417","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","West Asia","Eastern Europe","46","219","9","9","32","157","0.210046","3.773501","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","West Asia","Northern Europe","46","266","9","5","32","186","0.172932","4.515131","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","West Asia","South America","46","61","9","5","32","56","0.754098","2.069974","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","West Asia","Western Europe","46","3170","9","20","32","2200","0.014511","9.995729","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Western Europe","Americas Indigenous-relevant","3170","105","20","8","2200","93","30.190476","-6.806046","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Western Europe","Balkans","3170","62","20","10","2200","46","51.129032","-8.794980","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Western Europe","Caribbean","3170","67","20","7","2200","59","47.313433","-7.789312","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Western Europe","Eastern Europe","3170","219","20","9","2200","157","14.474886","-6.222228","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Western Europe","Northern Europe","3170","266","20","5","2200","186","11.917293","-5.480598","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Western Europe","South America","3170","61","20","5","2200","56","51.967213","-7.925755","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-P312","Western Europe","West Asia","3170","46","20","9","2200","32","68.913043","-9.995729","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"R-U106","Eastern Europe","Northern Europe","152","311","9","5","113","211","0.488746","0.410342","Rejected at deepest layer","0.005714","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-U106","Eastern Europe","Western Europe","152","808","9","16","113","587","0.188119","1.520616","Rejected at deepest layer","0.079526","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-U106","Northern Europe","Eastern Europe","311","152","5","9","211","113","2.046053","-0.410342","Compatible at deepest layer","0.017619","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-U106","Northern Europe","Western Europe","311","808","5","16","211","587","0.384901","1.110274","Rejected at deepest layer","0.209048","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"R-U106","Western Europe","Eastern Europe","808","152","16","9","587","113","5.315789","-1.520616","Compatible at deepest layer","0.121193","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-U106","Western Europe","Northern Europe","808","311","16","5","587","211","2.598071","-1.110274","Compatible at deepest layer","0.375715","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-U152","Balkans","Eastern Europe","50","108","9","9","37","76","0.462963","0.510597","Rejected at deepest layer","0.061750","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-U152","Balkans","Northern Europe","50","58","9","4","37","46","0.862069","0.319313","Rejected at deepest layer","0.206766","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"R-U152","Balkans","Western Europe","50","686","9","17","37","471","0.072886","2.558211","Rejected at deepest layer","0.109309","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-U152","Eastern Europe","Balkans","108","50","9","9","76","37","2.160000","-0.510597","Compatible at deepest layer","0.103417","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-U152","Eastern Europe","Northern Europe","108","58","9","4","76","46","1.862069","-0.191284","Compatible at deepest layer","0.045359","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-U152","Eastern Europe","Western Europe","108","686","9","17","76","471","0.157434","2.047614","Rejected at deepest layer","0.222687","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"R-U152","Northern Europe","Balkans","58","50","4","9","46","37","1.160000","-0.319313","Compatible at deepest layer","0.386253","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-U152","Northern Europe","Eastern Europe","58","108","4","9","46","76","0.537037","0.191284","Rejected at deepest layer","0.019718","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-U152","Northern Europe","Western Europe","58","686","4","17","46","471","0.084548","2.238898","Rejected at deepest layer","0.045296","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-U152","Western Europe","Balkans","686","50","17","9","471","37","13.720000","-2.558211","Compatible at deepest layer","0.150975","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-U152","Western Europe","Eastern Europe","686","108","17","9","471","76","6.351852","-2.047614","Compatible at deepest layer","0.389353","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-U152","Western Europe","Northern Europe","686","58","17","4","471","46","11.827586","-2.238898","Compatible at deepest layer","0.045296","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"R-Z2103","Balkans","Eastern Europe","206","83","10","9","125","55","2.481928","-0.933432","Compatible at deepest layer","0.413428","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"R-Z2103","Balkans","West Asia","206","454","10","16","125","302","0.453744","1.053972","Rejected at deepest layer","0.044291","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"R-Z2103","Balkans","Western Europe","206","155","10","14","125","112","1.329032","0.044522","Rejected at deepest layer","0.100651","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
